,CustomerID,prob_churn,prob_not_churn,Final Prediction
3785,8016-NCFVO,0.2987814292287182,0.7012185707712818,0
2641,4634-JLRJT,0.2986902597296701,0.7013097402703299,0
1132,7905-NJMXS,0.2983518089198644,0.7016481910801355,0
214,3808-HFKDE,0.29806190266850147,0.7019380973314986,0
4872,2108-GLPQB,0.2979905583164791,0.702009441683521,0
3724,0899-WZRSD,0.2978176505769702,0.7021823494230298,0
516,8262-COGGB,0.29764266502806686,0.7023573349719332,0
3063,2465-BLLEU,0.2975337351672709,0.7024662648327291,0
3314,7853-WNZSY,0.2973461733270339,0.702653826672966,0
3012,0670-KDOMA,0.2972974144243966,0.7027025855756034,0
4444,1689-YQBYY,0.29727876799770536,0.7027212320022946,0
4972,9003-CPATH,0.29725060225054184,0.7027493977494581,0
660,4661-NJEUX,0.29719723865743614,0.7028027613425638,0
3112,9027-YFHQJ,0.297102880538368,0.702897119461632,0
456,2731-GJRDG,0.29696305378313004,0.70303694621687,0
4664,2081-KJSQF,0.2968090973956095,0.7031909026043905,0
1164,2782-JEEBU,0.2967396267402432,0.7032603732597569,0
2003,5996-DAOQL,0.29670563380002785,0.7032943661999722,0
3863,3858-XHYJO,0.2963847232675714,0.7036152767324286,0
3533,1622-HSHSF,0.2962914332371554,0.7037085667628447,0
83,8597-CWYHH,0.2961798876695861,0.703820112330414,0
902,0872-JCPIB,0.29607655647850367,0.7039234435214963,0
2199,5906-BFOZT,0.2957386595231628,0.7042613404768372,0
1891,5843-TTHGI,0.295674463407798,0.704325536592202,0
1181,2927-QRRQV,0.29500336831665414,0.7049966316833458,0
1568,1379-FRVEB,0.2947035785346076,0.7052964214653924,0
4674,8735-DCXNF,0.294597020064504,0.7054029799354959,0
2757,4950-BDEUX,0.294513063323978,0.705486936676022,0
2393,5402-HTOTQ,0.29360040617037814,0.7063995938296219,0
2725,6088-BXMRG,0.29357592941866245,0.7064240705813376,0
1422,1845-CSBRZ,0.29353962042099935,0.7064603795790007,0
3842,4282-ACRXS,0.2931467778910024,0.7068532221089976,0
3249,5215-LNLDJ,0.29306168298702007,0.7069383170129799,0
1042,5651-WYIPH,0.292898763073202,0.7071012369267979,0
2006,7883-ROJOC,0.2928534100787917,0.7071465899212084,0
2259,8070-AAWZP,0.2925601043325867,0.7074398956674133,0
1636,8378-LKJAF,0.2924456445975136,0.7075543554024863,0
690,4824-GUCBY,0.29221851221110656,0.7077814877888935,0
5085,5136-GFPMB,0.29215305970151095,0.707846940298489,0
5161,0550-DCXLH,0.2918277702563752,0.7081722297436248,0
4455,4003-FUSHP,0.29152240174474875,0.7084775982552513,0
3429,5701-ZIKJE,0.2913231089361873,0.7086768910638127,0
2050,9375-MHRRS,0.28981096391892935,0.7101890360810706,0
4846,7426-GSWPO,0.2896063878944996,0.7103936121055003,0
544,6549-YMFAW,0.28944377188119164,0.7105562281188084,0
2583,5201-FRKKS,0.28922221526542335,0.7107777847345766,0
3466,0129-KPTWJ,0.2888629447855949,0.7111370552144052,0
3726,4828-FAZPK,0.28874401058765187,0.7112559894123481,0
881,6807-SIWJI,0.28866368118441266,0.7113363188155873,0
3659,0060-FUALY,0.288459781365235,0.711540218634765,0
3794,3797-FKOGQ,0.2883098690796202,0.7116901309203798,0
4165,2824-MYYBN,0.2881103992453223,0.7118896007546778,0
1693,4947-DSMXK,0.28767313484531376,0.7123268651546862,0
436,2640-LYMOV,0.2876099934431263,0.7123900065568737,0
5164,0871-OPBXW,0.2874042397122232,0.7125957602877768,0
1388,4524-QCSSM,0.2870190433957567,0.7129809566042433,0
527,6942-LBFDP,0.28633769098753126,0.7136623090124687,0
323,2181-UAESM,0.28633559021209787,0.7136644097879021,0
4587,5188-HGMLP,0.2862149992796237,0.7137850007203763,0
1004,4238-HFHSN,0.2861198669589882,0.7138801330410118,0
377,8981-FJGLA,0.2859468666134605,0.7140531333865394,0
1956,4986-MXSFP,0.28591934514313516,0.7140806548568648,0
4231,7636-XUHWW,0.28590546004875994,0.7140945399512401,0
4532,3845-FXCYS,0.2851985726282506,0.7148014273717493,0
4099,8023-QHAIO,0.28513810982486576,0.7148618901751342,0
2217,6620-JDYNW,0.2851129213692004,0.7148870786307996,0
2628,2045-BMBTJ,0.28475756769292615,0.7152424323070738,0
365,4472-LVYGI,0.28459848127420073,0.7154015187257993,0
2376,3594-IVHJZ,0.28455182837048293,0.7154481716295171,0
2933,7130-CTCUS,0.2840901895022349,0.715909810497765,0
638,8713-IGZSO,0.2840683660645369,0.7159316339354631,0
3409,3007-FDPEA,0.2839145322741057,0.7160854677258943,0
4228,3349-ANQNH,0.28391349734591137,0.7160865026540886,0
1881,7285-KLOTR,0.28372284181763313,0.7162771581823668,0
3413,8705-DWKTI,0.2833612012802761,0.7166387987197239,0
265,9833-TGFHX,0.2831951756682157,0.7168048243317843,0
1519,4832-VRBMR,0.2827417255978218,0.7172582744021783,0
5007,8212-DJRCH,0.2826745534566331,0.7173254465433669,0
553,6647-ZEDXT,0.28231855371384507,0.7176814462861549,0
450,1710-RCXUS,0.2822584422839002,0.7177415577160998,0
3341,0423-UDIJQ,0.2820197879935256,0.7179802120064744,0
210,8229-MYEJZ,0.28186304678826773,0.7181369532117323,0
382,2475-MROZF,0.2814409102043927,0.7185590897956073,0
1624,4365-MSDYN,0.2807123115633783,0.7192876884366217,0
4146,2087-QAREY,0.2804218389335325,0.7195781610664675,0
5031,8217-QYOHV,0.28035144779728294,0.7196485522027171,0
419,6815-ABQFQ,0.28011808888019746,0.7198819111198025,0
1709,9776-OJUZI,0.2800983515379779,0.7199016484620221,0
1426,7409-JURKQ,0.28004930158633523,0.7199506984136648,0
1104,7041-TXQJH,0.2799662955613052,0.7200337044386949,0
2519,5294-DMSFH,0.2794689749462162,0.7205310250537837,0
879,0080-OROZO,0.27908745188102446,0.7209125481189755,0
4707,2101-RANCD,0.27887845948897705,0.721121540511023,0
282,5686-CMAWK,0.2788402697182077,0.7211597302817923,0
4427,4482-FTFFX,0.27846841672413497,0.7215315832758651,0
1309,3144-KMTWZ,0.2783152351646306,0.7216847648353695,0
3665,2303-PJYHN,0.2781939593195603,0.7218060406804396,0
3096,5934-RMPOV,0.2778563137427831,0.7221436862572169,0
3752,8739-QOTTN,0.2777835466331123,0.7222164533668878,0
3798,7017-VFULY,0.27750411779620127,0.7224958822037988,0
1425,2792-VPPET,0.27745177481099964,0.7225482251890003,0
4362,1356-MKYSK,0.2774065731313245,0.7225934268686756,0
345,4237-CLSMM,0.27728570532976954,0.7227142946702305,0
3438,9800-ONTFE,0.27706870469225203,0.722931295307748,0
3154,6821-JPCDC,0.27700713898620843,0.7229928610137916,0
1410,6637-KYRCV,0.276800404198503,0.723199595801497,0
1387,0463-WZZKO,0.2767693501240092,0.7232306498759908,0
438,2393-DIVAI,0.2766961031021382,0.7233038968978618,0
3398,8065-BVEPF,0.27663719609273274,0.7233628039072673,0
5104,9039-ZVJDC,0.2766103546282801,0.7233896453717199,0
1630,8495-LJDFO,0.27648484541017854,0.7235151545898215,0
2761,9822-WMWVG,0.2763939835846478,0.7236060164153522,0
1443,0564-MUUQK,0.27622134158929745,0.7237786584107025,0
2679,5186-EJEGL,0.275443731948525,0.724556268051475,0
4318,7526-IVLYU,0.2754434782920468,0.7245565217079533,0
3821,4350-ZTLPI,0.2750205350918429,0.7249794649081571,0
4473,9881-VCZEP,0.27487247367718437,0.7251275263228156,0
939,9681-KYGYB,0.27453204258936686,0.7254679574106331,0
2898,0701-TJSEF,0.2742783720397079,0.725721627960292,0
330,0771-WLCLA,0.2742204856892513,0.7257795143107487,0
1101,3195-TQDZX,0.27415629741901343,0.7258437025809865,0
5131,6633-SYEUS,0.2740695502729788,0.7259304497270211,0
584,9505-SQFSW,0.2738542916569397,0.7261457083430602,0
3647,3898-GUYTS,0.27375934508255195,0.726240654917448,0
3454,1986-PHGZF,0.2737546353481184,0.7262453646518816,0
4046,7856-GANIL,0.2732744355395712,0.7267255644604288,0
2336,9097-ZUBYC,0.2730591150139296,0.7269408849860703,0
154,7018-WBJNK,0.27299064553962726,0.7270093544603727,0
1916,5780-INQIK,0.27272401299754256,0.7272759870024574,0
462,6689-VRRTK,0.2723838846777556,0.7276161153222445,0
2228,2065-MMKGR,0.272099964310652,0.727900035689348,0
2988,7446-YPODE,0.2720759683253936,0.7279240316746064,0
708,9904-EHEVJ,0.27207251476326977,0.7279274852367302,0
972,9277-JOOMO,0.27201054412601494,0.727989455873985,0
4774,9389-ACWBI,0.27181186841889365,0.7281881315811063,0
4992,1596-OQSPS,0.27177832424109993,0.7282216757589001,0
72,6067-NGCEU,0.27133293552381693,0.728667064476183,0
858,5334-JLAXU,0.27092794940138093,0.729072050598619,0
1555,9779-DPNEJ,0.2706269795273094,0.7293730204726906,0
3952,4724-WXVWF,0.2705641540077711,0.7294358459922289,0
3458,2988-GBIVW,0.27046330845703576,0.7295366915429642,0
1171,8152-UOBNY,0.2694073449270226,0.7305926550729773,0
3849,5018-HEKFO,0.2693738390637315,0.7306261609362685,0
2626,1077-HUUJM,0.2690366981104452,0.7309633018895547,0
4273,1697-NVVGY,0.2688653156665736,0.7311346843334263,0
4937,7103-IPXPJ,0.2688429358865432,0.7311570641134568,0
1118,2924-KHUVI,0.26861746958759236,0.7313825304124076,0
1648,2212-LYASK,0.2684048962872787,0.7315951037127213,0
3950,8992-OBVDG,0.2683581520484599,0.7316418479515401,0
2835,7128-GGCNO,0.2680766210868805,0.7319233789131194,0
715,8388-FYNPZ,0.2675077786886362,0.7324922213113638,0
1963,3301-LSLWQ,0.2671619227210643,0.7328380772789357,0
2249,8715-KKTFG,0.2670700969220371,0.7329299030779629,0
171,6778-JFCMK,0.26705434626061725,0.7329456537393828,0
4963,2740-JFBOK,0.2669531836783152,0.7330468163216848,0
1295,1803-BGNBD,0.2666606518080457,0.7333393481919543,0
2396,3890-RTCMS,0.26648238528003654,0.7335176147199635,0
5168,7750-EYXWZ,0.2664102917702092,0.7335897082297909,0
25,6572-ADKRS,0.26630851758642093,0.7336914824135791,0
5020,7976-CICYS,0.26587282714847765,0.7341271728515224,0
3360,2252-ISRNH,0.26585760208487996,0.73414239791512,0
951,8985-OOPOS,0.265813694725485,0.734186305274515,0
4317,2621-UDNLU,0.2656516257944569,0.7343483742055431,0
4941,4989-LIXVT,0.26506854729254903,0.734931452707451,0
2899,5712-VBOXD,0.26495296349195796,0.735047036508042,0
4164,4396-KLSEH,0.26438252452750727,0.7356174754724927,0
541,6952-OMNWB,0.26419134051978593,0.735808659480214,0
3475,4007-NHVHI,0.2639702566028086,0.7360297433971914,0
3538,7808-DVWEP,0.26364103234881653,0.7363589676511835,0
1079,1866-OBPNR,0.26363154843540204,0.736368451564598,0
4483,0690-SRQID,0.26347808649028737,0.7365219135097126,0
2188,6898-MDLZW,0.2634281623568905,0.7365718376431095,0
4380,7395-XWZOY,0.2629497882635141,0.7370502117364859,0
1069,6890-PFRQX,0.2629230751055707,0.7370769248944293,0
4353,5144-PQCDZ,0.2628012255320519,0.7371987744679481,0
2662,2623-DRYAM,0.2627252111390656,0.7372747888609343,0
1274,1958-RNRKS,0.2626242005007637,0.7373757994992363,0
1695,0002-ORFBO,0.26259451322073424,0.7374054867792658,0
2181,3345-JHUEO,0.26244927564068926,0.7375507243593107,0
3295,3606-SBKRY,0.26182650965909016,0.7381734903409098,0
3372,8746-OQQRW,0.2615232230505442,0.7384767769494558,0
446,0215-BQKGS,0.26137538448275305,0.7386246155172469,0
966,4945-RVMTE,0.2613038644054417,0.7386961355945583,0
2851,2018-PZKMU,0.2612598034696136,0.7387401965303864,0
1458,7892-QVYKW,0.2610599923415757,0.7389400076584243,0
138,4827-USJHP,0.26094173459721665,0.7390582654027833,0
5087,5243-SAOTC,0.2608436782727818,0.7391563217272181,0
2114,9512-PHSMG,0.2605242135553483,0.7394757864446517,0
2905,4324-AHJKS,0.2602726674394361,0.7397273325605639,0
4141,2458-EOMRE,0.25998662287713903,0.740013377122861,0
3795,7622-NXQZR,0.2591932658561855,0.7408067341438145,0
3286,7821-DPRQE,0.25908009145111444,0.7409199085488856,0
5070,7921-LMDFQ,0.25907626889390634,0.7409237311060937,0
1094,5035-PGZXH,0.2589170391070513,0.7410829608929487,0
2550,0326-VDYXE,0.2579636944724849,0.7420363055275151,0
4166,6345-HOVES,0.2578671521818742,0.7421328478181257,0
1756,9314-QDMDW,0.2576856288614717,0.7423143711385283,0
3334,0103-CSITQ,0.2576773358518828,0.7423226641481172,0
993,2625-TRCZQ,0.25721384673408376,0.7427861532659162,0
3969,6284-KMNUF,0.2571444971087323,0.7428555028912678,0
1081,8970-ANWXO,0.2569709774127145,0.7430290225872855,0
4168,6469-QJKZW,0.2563921010879417,0.7436078989120583,0
8,8091-TTVAX,0.256060621145598,0.743939378854402,0
2723,7159-FVYPK,0.2559719743001569,0.744028025699843,0
1846,5702-SKUOB,0.25591951435417504,0.744080485645825,0
4792,1353-LJWEM,0.2553500586572223,0.7446499413427776,0
1871,9825-YCXWZ,0.2551203153327701,0.7448796846672299,0
976,0114-RSRRW,0.25506674856177564,0.7449332514382243,0
3789,0303-WMMRN,0.25466299449760815,0.7453370055023918,0
647,2732-ISEZX,0.2544652085287221,0.7455347914712779,0
3760,8547-NSBBO,0.2544214247425981,0.7455785752574019,0
1610,3689-MOZGR,0.2543519975586767,0.7456480024413232,0
917,0096-FCPUF,0.2542808056302288,0.7457191943697712,0
779,3845-JHAMY,0.25422278454979436,0.7457772154502056,0
2547,0100-DUVFC,0.253982130422452,0.746017869577548,0
2776,1814-DKOLC,0.2539324898455798,0.7460675101544202,0
2016,1169-SAOCL,0.2538415300820568,0.7461584699179432,0
2813,9481-IEBZY,0.25354020701027796,0.7464597929897221,0
399,0621-HJWXJ,0.25349335702464115,0.7465066429753588,0
2525,8663-UPDGF,0.25344368320463107,0.7465563167953689,0
580,8728-SKJLR,0.25255422516619963,0.7474457748338004,0
2368,3694-GLTJM,0.25252903942334715,0.7474709605766529,0
4370,4712-AUQZO,0.25196582888949287,0.7480341711105072,0
2568,3756-VNWDH,0.251747700874997,0.748252299125003,0
3539,2284-VFLKH,0.25158163641668063,0.7484183635833194,0
2444,9643-AVVWI,0.25118583565041397,0.748814164349586,0
4307,4118-CEVPF,0.25064773814455465,0.7493522618554453,0
2485,1370-GGAWX,0.25032136352144135,0.7496786364785586,0
1492,5349-AZPEW,0.25007948668990737,0.7499205133100926,0
223,0895-LMRSF,0.24958097444464022,0.7504190255553598,0
1186,3584-WKTTW,0.24946471395325806,0.7505352860467419,0
1148,4672-FOTSD,0.24923237725669337,0.7507676227433067,0
884,8967-SZQAS,0.24921952945910605,0.7507804705408939,0
5017,6300-BWMJX,0.24862347666115553,0.7513765233388445,0
800,7241-AJHFS,0.24828172240263455,0.7517182775973654,0
248,2379-GYFLQ,0.24805475718396464,0.7519452428160354,0
2081,1575-KRZZE,0.24764997893958973,0.7523500210604103,0
3371,8999-XXGNS,0.24725633791769733,0.7527436620823027,0
5098,7746-AWNQW,0.2467122175970963,0.7532877824029037,0
775,3524-WQDSG,0.24669519748657237,0.7533048025134277,0
4288,3161-GETRM,0.24669420343849127,0.7533057965615088,0
1858,7016-NVRIC,0.24663253980270716,0.7533674601972928,0
1974,4191-XOVOM,0.24656925110761152,0.7534307488923885,0
4975,1591-MQJTP,0.2462914782566727,0.7537085217433273,0
1454,3723-BFBGR,0.24581518697438898,0.754184813025611,0
869,6994-ORCWG,0.24577648898760715,0.7542235110123928,0
273,9571-EDEBV,0.24574516696694412,0.7542548330330558,0
3524,7402-PWYJJ,0.24530793231451928,0.7546920676854807,0
4304,9391-YZEJW,0.24462683129399054,0.7553731687060095,0
3310,7251-XFOIL,0.24450879207048137,0.7554912079295186,0
3723,1360-JYXKQ,0.24425180207950803,0.755748197920492,0
4104,2270-CHBFN,0.24413804196253203,0.7558619580374679,0
2437,2229-VWQJH,0.2440975780175275,0.7559024219824725,0
1908,7748-UMTRK,0.24399232993785838,0.7560076700621416,0
1305,0409-WTMPL,0.2439878384854998,0.7560121615145002,0
4652,5022-JNQEQ,0.2437551721492549,0.7562448278507451,0
2765,4415-WNGVR,0.243747992880873,0.756252007119127,0
1742,2616-UUTFK,0.24364833962683652,0.7563516603731635,0
1139,3794-NFNCH,0.2434890725075905,0.7565109274924096,0
2145,4692-NNQRU,0.24335964548295336,0.7566403545170466,0
1355,3402-XRIUO,0.24315294019729655,0.7568470598027035,0
3153,5955-EPOAZ,0.2430398596139961,0.7569601403860039,0
3,1452-KIOVK,0.2429558660083431,0.7570441339916569,0
1286,8952-WCVCD,0.24293592411312,0.75706407588688,0
1166,2720-FVBQP,0.2426144546046546,0.7573855453953454,0
3374,0471-ARVMX,0.2422142643092772,0.7577857356907228,0
3779,4188-FRABG,0.24213255443592324,0.7578674455640768,0
3460,7036-ZZKBD,0.24174869013073702,0.7582513098692629,0
3837,7245-JMTTQ,0.2413846918299663,0.7586153081700338,0
3561,3339-EAQNV,0.24099799842162342,0.7590020015783766,0
2165,8059-UDZFY,0.24093157036235757,0.7590684296376424,0
1986,7629-WIXZF,0.24091476312486337,0.7590852368751366,0
427,0308-IVGOK,0.24085151940683436,0.7591484805931656,0
4932,2027-CWDNU,0.24077456680243084,0.7592254331975692,0
4722,2486-WYVVE,0.24059333619257217,0.7594066638074278,0
1773,4083-BFNYK,0.24058576661538922,0.7594142333846108,0
3326,7797-EJMDP,0.24045899920334782,0.7595410007966522,0
3928,8731-WBBMB,0.24031850064238947,0.7596814993576105,0
2703,3604-WLABM,0.24019453204035043,0.7598054679596495,0
3617,3521-MNKLV,0.23963750109030948,0.7603624989096905,0
4786,4753-PADAS,0.23945411430636704,0.7605458856936329,0
2789,0064-YIJGF,0.23912259058595553,0.7608774094140445,0
1890,9137-NOQKA,0.23856006790794415,0.7614399320920558,0
1618,9798-DRYDS,0.2383913107065524,0.7616086892934476,0
408,4676-MQUEA,0.23834079283422882,0.7616592071657712,0
379,4332-MUOEZ,0.23803807939789984,0.7619619206021002,0
2585,5443-SCMKX,0.2368709889602767,0.7631290110397233,0
1275,5136-RGMZO,0.2367876946410517,0.7632123053589484,0
38,8769-KKTPH,0.23669411366307105,0.763305886336929,0
2062,9163-GHAYE,0.23663122200670142,0.7633687779932986,0
4654,3736-BLEPA,0.23650336333411728,0.7634966366658827,0
1542,2911-WDXMV,0.2362592840659486,0.7637407159340515,0
304,0111-KLBQG,0.2360980527537314,0.7639019472462686,0
1163,7108-DGVUU,0.23602759375883475,0.7639724062411652,0
2030,8295-FHIVV,0.23597674780916295,0.764023252190837,0
3313,0442-ZXKVS,0.235721456391661,0.764278543608339,0
5128,5351-QESIO,0.23566883930544397,0.764331160694556,0
1503,2538-OIMXF,0.2352278638884524,0.7647721361115476,0
952,8800-ZKRFW,0.23509206359180937,0.7649079364081907,0
2664,4488-KQFDT,0.23467302945371932,0.7653269705462806,0
3439,6743-HHQPF,0.23445209282565624,0.7655479071743437,0
4947,5481-NTDOH,0.23435854337825174,0.7656414566217482,0
4907,6258-NGCNG,0.23423031848950682,0.7657696815104932,0
1111,2811-POVEX,0.23378451803505507,0.7662154819649449,0
1314,2155-AMQRX,0.23373868286830815,0.7662613171316919,0
1968,5140-FOMCQ,0.2334394951807912,0.7665605048192088,0
1065,8445-DNBAE,0.23343805988105137,0.7665619401189486,0
3937,9441-QHEVC,0.23342820947369697,0.766571790526303,0
272,7302-ZHMHP,0.23341940054971122,0.7665805994502888,0
219,8203-XJZRC,0.23330375207113757,0.7666962479288624,0
2714,9753-OYLBX,0.23321067543635984,0.7667893245636401,0
971,9788-YTFGE,0.2331346450089222,0.7668653549910778,0
405,2866-IKBTM,0.2330636397542554,0.7669363602457446,0
3902,9708-KFDBY,0.23300955791734235,0.7669904420826577,0
3367,1386-ZIKUV,0.23299560786023651,0.7670043921397635,0
415,2654-VBVPB,0.23296976312332238,0.7670302368766776,0
1279,1015-OWJKI,0.23295298783631077,0.7670470121636892,0
98,3930-ZGWVE,0.23291430411643846,0.7670856958835616,0
209,0314-TKOSI,0.2329013785197918,0.7670986214802082,0
2450,4232-JGKIY,0.23289034067359551,0.7671096593264045,0
4056,8048-DSDFQ,0.23289011232894993,0.76710988767105,0
378,1135-LMECX,0.2328718091179975,0.7671281908820025,0
1343,1663-MHLHE,0.23283539819539859,0.7671646018046014,0
4935,7878-RTCZG,0.23282989041182733,0.7671701095881727,0
4960,3590-TCXTB,0.23282544325584972,0.7671745567441502,0
76,6380-ARCEH,0.2328138529639967,0.7671861470360033,0
4463,1397-XKKWR,0.2328132973136935,0.7671867026863065,0
2799,7698-YFGEZ,0.23280794496512414,0.7671920550348759,0
4098,5088-QZLRL,0.23280778462828922,0.7671922153717108,0
369,6579-JPICP,0.23279929761040774,0.7672007023895923,0
4985,0970-QXPXW,0.2327856356265658,0.7672143643734342,0
2601,8393-JMVMB,0.23278222401742477,0.7672177759825752,0
2769,7096-UCLNH,0.23276976448306963,0.7672302355169304,0
3783,1156-ZFYDO,0.23276818572483318,0.7672318142751668,0
3815,7721-DVEKZ,0.23276136127240346,0.7672386387275966,0
22,7310-EGVHZ,0.232760960300062,0.767239039699938,0
2449,9122-UMROB,0.23275376532676206,0.7672462346732379,0
3851,3976-NLDEZ,0.23274709420324344,0.7672529057967565,0
1427,3247-MHJKM,0.2327328833979491,0.7672671166020509,0
1432,7243-LCGGZ,0.23267977618180152,0.7673202238181984,0
1558,0673-IGUQO,0.23258797597962733,0.7674120240203727,0
2271,5569-IDSEY,0.23243967530638668,0.7675603246936133,0
574,4013-GUXND,0.23243808311686825,0.7675619168831318,0
1566,8974-OVACP,0.23239268829512427,0.7676073117048757,0
2952,3727-JEZTU,0.23221654462748104,0.7677834553725189,0
495,3030-ZKIWL,0.2321678278591654,0.7678321721408345,0
1057,1666-JZPZT,0.23207988734748533,0.7679201126525147,0
1883,7175-NTIXE,0.23193623114611522,0.7680637688538847,0
3843,0365-TRTPY,0.23192051839966385,0.7680794816003361,0
3077,1905-OEILC,0.23183775040648413,0.7681622495935159,0
4254,3090-QFUVD,0.23173512950232783,0.7682648704976722,0
3208,1518-OMDIK,0.2317232216226536,0.7682767783773464,0
2038,1194-SPVSP,0.2316498346073037,0.7683501653926963,0
3392,4929-ROART,0.23151831776793053,0.7684816822320695,0
791,2111-DWYHN,0.2315031488352209,0.7684968511647791,0
4218,8749-CLJXC,0.23146921661239325,0.7685307833876067,0
3126,2542-HYGIQ,0.2314471311595483,0.7685528688404517,0
3129,6124-ACRHJ,0.23143624767485277,0.7685637523251472,0
3086,8620-RJPZN,0.23141205238712015,0.7685879476128799,0
4541,2220-IAHLS,0.23140240482739427,0.7685975951726057,0
3115,7926-IJOOU,0.23140165446157865,0.7685983455384213,0
734,3717-OFRTN,0.2313669388593743,0.7686330611406257,0
1954,8562-GHPPI,0.2313604548227283,0.7686395451772717,0
3346,6728-WYQBC,0.23130855898940406,0.7686914410105959,0
851,8992-CEUEN,0.23122068655734712,0.7687793134426528,0
3190,2700-LUEVA,0.23121117615229125,0.7687888238477087,0
4195,3785-NRHYR,0.23119164316406804,0.768808356835932,0
2295,6569-KTMDU,0.2311075761475134,0.7688924238524866,0
4492,6286-SUUWT,0.23110649536853836,0.7688935046314617,0
2136,2668-TZSPS,0.23098880998815605,0.7690111900118439,0
1025,2592-YKDIF,0.23092711241934458,0.7690728875806554,0
923,7617-EYGLW,0.2308628970273331,0.7691371029726669,0
3649,9975-SKRNR,0.23072747227748147,0.7692725277225185,0
3556,6654-QGBZZ,0.23071279955898333,0.7692872004410167,0
4747,7601-WFVZV,0.23065257735376318,0.7693474226462368,0
1098,8605-ITULD,0.23045514381126966,0.7695448561887304,0
4784,2676-ISHSF,0.23023259590347928,0.7697674040965208,0
3041,2716-GFZOR,0.23013502380933504,0.769864976190665,0
2186,2576-HXMPA,0.23010718537084127,0.7698928146291587,0
47,8627-ZYGSZ,0.22987220756371068,0.7701277924362893,0
4369,9971-ZWPBF,0.22969141968668702,0.770308580313313,0
3771,5371-VYLSX,0.2296353758787781,0.7703646241212219,0
3245,0228-MAUWC,0.22908335774732702,0.770916642252673,0
3894,6723-WSNTY,0.22874545855771863,0.7712545414422813,0
1703,2577-GVSIL,0.22871969105622342,0.7712803089437765,0
5126,2843-CQMEG,0.22817042010443542,0.7718295798955646,0
1078,4283-IVYCI,0.22815645706979337,0.7718435429302066,0
850,8807-ARQET,0.22792308924037907,0.7720769107596209,0
5027,3635-JBPSG,0.22785376445304184,0.7721462355469582,0
3974,9701-CDXHR,0.22779956215668387,0.7722004378433162,0
1349,5423-BHIXO,0.2270711256973169,0.7729288743026831,0
875,0887-WBJVH,0.2268063944302902,0.7731936055697098,0
59,0191-ZHSKZ,0.2267845693330495,0.7732154306669505,0
314,7663-ZTEGJ,0.22596883133043566,0.7740311686695643,0
1444,0701-RFGFI,0.2257772007889669,0.7742227992110331,0
1735,3981-QSVQI,0.22570379631143905,0.774296203688561,0
4152,7502-BNYGS,0.2252708945591185,0.7747291054408815,0
3319,0575-CUQOV,0.22519975524371322,0.7748002447562867,0
4712,5298-GSTLM,0.22486262728945272,0.7751373727105473,0
343,5149-CUZUJ,0.22472536537954635,0.7752746346204537,0
1818,7140-ADSMJ,0.22462244154182523,0.7753775584581748,0
4525,6383-ZTSIW,0.22451883302580583,0.7754811669741941,0
3634,0089-IIQKO,0.22440349624401545,0.7755965037559845,0
2570,7673-LPRNY,0.22423667822404947,0.7757633217759505,0
1754,9101-NTIXF,0.22368119891438046,0.7763188010856196,0
2493,0396-HUJBP,0.2236476482874941,0.7763523517125059,0
169,6469-MRVET,0.22358462221767067,0.7764153777823293,0
4120,2308-STERM,0.2235640817368011,0.7764359182631989,0
4075,5919-VCZYM,0.2235119862236484,0.7764880137763516,0
3979,3936-QQFLL,0.223278099602447,0.776721900397553,0
4882,8006-PYCSW,0.22324592417239913,0.7767540758276008,0
857,5268-DSMNQ,0.2230682386472126,0.7769317613527874,0
3799,5562-YJQGT,0.2229036608704152,0.7770963391295849,0
5041,9700-ZCLOT,0.22284142953969024,0.7771585704603098,0
39,5067-XJQFU,0.2227317954813158,0.7772682045186842,0
4134,0816-TSPHQ,0.22260506592825524,0.7773949340717448,0
2239,1614-JBEBI,0.22255084241687126,0.7774491575831287,0
3459,2832-SCUCO,0.22240781255717706,0.7775921874428229,0
1993,8150-QUDFX,0.22222409075932453,0.7777759092406755,0
1940,3130-ICDUP,0.2217463838394748,0.7782536161605252,0
3540,0366-NQSHS,0.2216739713284578,0.7783260286715422,0
2452,9659-ZTWSM,0.22164136373574062,0.7783586362642594,0
1886,0188-GWFLE,0.22158166761361073,0.7784183323863892,0
3306,8644-XYTSV,0.22147376757899231,0.7785262324210077,0
2235,1796-JANOW,0.2214495209395955,0.7785504790604045,0
671,1051-GEJLJ,0.22142264871305095,0.778577351286949,0
3422,9426-SXNHE,0.22135278363482222,0.7786472163651778,0
1087,5067-DGXLL,0.22096934453757824,0.7790306554624218,0
1149,9818-XQCUV,0.22072609858732084,0.7792739014126792,0
4835,2342-CKIAO,0.22049667909477727,0.7795033209052227,0
2727,7346-MEDWM,0.22029264354799952,0.7797073564520005,0
1976,1855-CFULU,0.21998277925619478,0.7800172207438052,0
1302,9470-XCCEM,0.21988121072101915,0.7801187892789808,0
2426,0330-BGYZE,0.21987725256904533,0.7801227474309547,0
307,5973-EJGDP,0.2195864207986001,0.7804135792013999,0
3035,4826-TZEVA,0.21945769246047234,0.7805423075395277,0
1791,3694-DELSO,0.21927129415796126,0.7807287058420387,0
1510,4138-NAXED,0.21926174742627316,0.7807382525737269,0
4857,7729-JTEEC,0.21924089721871032,0.7807591027812897,0
2025,4455-BFSPD,0.2185873595927532,0.7814126404072468,0
